,batch_size,bce_pos_class_weight,dropout_p,hidden_layer_size,input_layer_norm,lr,num_layers,optimizer_type,sequence_length,weight_decay,tss,hss
196,128,35,0.1,64,False,0.01,1,adam,45,0.001,0.3456,0.1524
403,128,65,0.3,4,False,0.025,2,adam,15,0.075,0.3455,0.0715
298,128,65,0.1,2,False,0.01,2,adam,45,0.001,0.3454,0.1458
405,128,65,0.3,4,False,0.025,2,adam,40,0.075,0.3454,0.1178
109,128,15,0.3,4,False,0.025,1,adam,15,0.075,0.3451,0.1656
860,256,65,0.3,64,False,0.025,2,adam,40,0.001,0.3449,0.1514
786,256,65,0.1,64,False,0.025,2,adam,15,0.001,0.3449,0.1213
184,128,35,0.1,4,False,0.025,1,adam,45,0.001,0.3447,0.1635
640,256,35,0.1,64,False,0.025,1,adam,45,0.001,0.3445,0.1546
552,256,15,0.3,64,False,0.01,1,adam,15,0.001,0.3444,0.2038
45,128,15,0.1,4,False,0.025,2,adam,40,0.075,0.3441,0.1622
740,256,65,0.1,2,False,0.025,2,adam,40,0.001,0.344,0.1478
191,128,35,0.1,4,False,0.025,2,adam,45,0.075,0.3439,0.1275
485,256,15,0.1,64,False,0.01,1,adam,45,0.075,0.3438,0.2025
268,128,35,0.3,64,False,0.01,1,adam,45,0.001,0.3436,0.1675
239,128,35,0.3,2,False,0.025,2,adam,45,0.075,0.3433,0.1505
510,256,15,0.3,2,False,0.01,2,adam,15,0.001,0.3432,0.1836
822,256,65,0.3,4,False,0.01,2,adam,15,0.001,0.3432,0.1425
854,256,65,0.3,64,False,0.025,1,adam,40,0.001,0.3432,0.139
782,256,65,0.1,64,False,0.025,1,adam,40,0.001,0.3431,0.1522
517,256,15,0.3,2,False,0.025,1,adam,15,0.075,0.343,0.1944
774,256,65,0.1,64,False,0.01,2,adam,15,0.001,0.3429,0.1426
272,128,35,0.3,64,False,0.01,2,adam,40,0.001,0.3429,0.1423
606,256,35,0.1,4,False,0.01,2,adam,15,0.001,0.3428,0.1771
68,128,15,0.1,64,False,0.025,2,adam,40,0.001,0.3427,0.2048
266,128,35,0.3,64,False,0.01,1,adam,40,0.001,0.3426,0.1547
780,256,65,0.1,64,False,0.025,1,adam,15,0.001,0.3424,0.1403
398,128,65,0.3,4,False,0.025,1,adam,40,0.001,0.3423,0.1259
136,128,15,0.3,64,False,0.025,1,adam,45,0.001,0.3416,0.2227
27,128,15,0.1,4,False,0.01,1,adam,40,0.075,0.3414,0.1971
352,128,65,0.1,64,False,0.025,1,adam,45,0.001,0.3414,0.1376
477,256,15,0.1,4,False,0.025,2,adam,40,0.075,0.3413,0.1895
75,128,15,0.3,2,False,0.01,1,adam,40,0.075,0.341,0.2039
324,128,65,0.1,4,False,0.025,1,adam,15,0.001,0.3409,0.1172
64,128,15,0.1,64,False,0.025,1,adam,45,0.001,0.3408,0.2119
158,128,35,0.1,2,False,0.025,1,adam,40,0.001,0.3408,0.1619
142,128,15,0.3,64,False,0.025,2,adam,45,0.001,0.3405,0.1806
274,128,35,0.3,64,False,0.01,2,adam,45,0.001,0.3402,0.1678
16,128,15,0.1,2,False,0.025,1,adam,45,0.001,0.34,0.1785
39,128,15,0.1,4,False,0.025,1,adam,40,0.075,0.34,0.1616
386,128,65,0.3,4,False,0.01,1,adam,40,0.001,0.34,0.1184
435,256,15,0.1,2,False,0.01,1,adam,40,0.075,0.3398,0.2048
537,256,15,0.3,4,False,0.01,2,adam,40,0.075,0.3397,0.1971
166,128,35,0.1,2,False,0.025,2,adam,45,0.001,0.3392,0.1906
466,256,15,0.1,4,False,0.01,2,adam,45,0.001,0.3392,0.1771
71,128,15,0.1,64,False,0.025,2,adam,45,0.075,0.3392,0.1664
756,256,65,0.1,4,False,0.025,1,adam,15,0.001,0.3392,0.1208
198,128,35,0.1,64,False,0.01,2,adam,15,0.001,0.3391,0.1849
105,128,15,0.3,4,False,0.01,2,adam,40,0.075,0.3391,0.1777
128,128,15,0.3,64,False,0.01,2,adam,40,0.001,0.3388,0.1834
680,256,35,0.3,4,False,0.01,2,adam,40,0.001,0.3388,0.1803
738,256,65,0.1,2,False,0.025,2,adam,15,0.001,0.3388,0.1263
496,256,15,0.1,64,False,0.025,1,adam,45,0.001,0.3387,0.2023
573,256,15,0.3,64,False,0.025,2,adam,40,0.075,0.3387,0.1937
503,256,15,0.1,64,False,0.025,2,adam,45,0.075,0.3387,0.1651
82,128,15,0.3,2,False,0.01,2,adam,45,0.001,0.3386,0.1995
859,256,65,0.3,64,False,0.025,2,adam,15,0.075,0.3385,0.0895
706,256,35,0.3,64,False,0.01,2,adam,45,0.001,0.3384,0.1917
522,256,15,0.3,2,False,0.025,2,adam,15,0.001,0.3379,0.1802
484,256,15,0.1,64,False,0.01,1,adam,45,0.001,0.3376,0.1887
106,128,15,0.3,4,False,0.01,2,adam,45,0.001,0.3376,0.1739
424,128,65,0.3,64,False,0.025,1,adam,45,0.001,0.3376,0.1481
214,128,35,0.1,64,False,0.025,2,adam,45,0.001,0.3374,0.1512
110,128,15,0.3,4,False,0.025,1,adam,40,0.001,0.3373,0.1911
516,256,15,0.3,2,False,0.025,1,adam,15,0.001,0.3372,0.2129
598,256,35,0.1,2,False,0.025,2,adam,45,0.001,0.3368,0.1745
235,128,35,0.3,2,False,0.025,2,adam,15,0.075,0.3368,0.1044
556,256,15,0.3,64,False,0.01,1,adam,45,0.001,0.3366,0.2154
412,128,65,0.3,64,False,0.01,1,adam,45,0.001,0.3366,0.1311
35,128,15,0.1,4,False,0.01,2,adam,45,0.075,0.3365,0.2126
1,128,15,0.1,2,False,0.01,1,adam,15,0.075,0.3365,0.1956
610,256,35,0.1,4,False,0.01,2,adam,45,0.001,0.3363,0.1782
634,256,35,0.1,64,False,0.01,2,adam,45,0.001,0.3362,0.1613
12,128,15,0.1,2,False,0.025,1,adam,15,0.001,0.3361,0.1959
654,256,35,0.3,2,False,0.01,2,adam,15,0.001,0.336,0.1778
410,128,65,0.3,64,False,0.01,1,adam,40,0.001,0.336,0.1352
69,128,15,0.1,64,False,0.025,2,adam,40,0.075,0.3355,0.1886
408,128,65,0.3,64,False,0.01,1,adam,15,0.001,0.3355,0.1315
120,128,15,0.3,64,False,0.01,1,adam,15,0.001,0.3354,0.1809
189,128,35,0.1,4,False,0.025,2,adam,40,0.075,0.3354,0.1399
433,256,15,0.1,2,False,0.01,1,adam,15,0.075,0.3351,0.207
140,128,15,0.3,64,False,0.025,2,adam,40,0.001,0.3351,0.1766
690,256,35,0.3,4,False,0.025,2,adam,15,0.001,0.335,0.1409
52,128,15,0.1,64,False,0.01,1,adam,45,0.001,0.3345,0.1865
318,128,65,0.1,4,False,0.01,2,adam,15,0.001,0.3345,0.1358
244,128,35,0.3,4,False,0.01,1,adam,45,0.001,0.3344,0.1837
270,128,35,0.3,64,False,0.01,2,adam,15,0.001,0.3343,0.1629
530,256,15,0.3,4,False,0.01,1,adam,40,0.001,0.3341,0.2182
55,128,15,0.1,64,False,0.01,2,adam,15,0.075,0.3338,0.1704
666,256,35,0.3,2,False,0.025,2,adam,15,0.001,0.3338,0.153
246,128,35,0.3,4,False,0.01,2,adam,15,0.001,0.3336,0.1647
702,256,35,0.3,64,False,0.01,2,adam,15,0.001,0.3334,0.1732
84,128,15,0.3,2,False,0.025,1,adam,15,0.001,0.3333,0.2383
323,128,65,0.1,4,False,0.01,2,adam,45,0.075,0.3331,0.1217
670,256,35,0.3,2,False,0.025,2,adam,45,0.001,0.333,0.1408
259,128,35,0.3,4,False,0.025,2,adam,15,0.075,0.333,0.106
772,256,65,0.1,64,False,0.01,1,adam,45,0.001,0.3327,0.1422
335,128,65,0.1,4,False,0.025,2,adam,45,0.075,0.3327,0.1107
414,128,65,0.3,64,False,0.01,2,adam,15,0.001,0.3326,0.1421
596,256,35,0.1,2,False,0.025,2,adam,40,0.001,0.3324,0.1534
14,128,15,0.1,2,False,0.025,1,adam,40,0.001,0.3321,0.1873
630,256,35,0.1,64,False,0.01,2,adam,15,0.001,0.332,0.1914
20,128,15,0.1,2,False,0.025,2,adam,40,0.001,0.3318,0.135
487,256,15,0.1,64,False,0.01,2,adam,15,0.075,0.3309,0.1722
340,128,65,0.1,64,False,0.01,1,adam,45,0.001,0.3296,0.1319
108,128,15,0.3,4,False,0.025,1,adam,15,0.001,0.3295,0.1766
48,128,15,0.1,64,False,0.01,1,adam,15,0.001,0.3294,0.1949
9,128,15,0.1,2,False,0.01,2,adam,40,0.075,0.3292,0.1728
561,256,15,0.3,64,False,0.01,2,adam,40,0.075,0.3291,0.207
62,128,15,0.1,64,False,0.025,1,adam,40,0.001,0.3291,0.2025
117,128,15,0.3,4,False,0.025,2,adam,40,0.075,0.3291,0.1765
77,128,15,0.3,2,False,0.01,1,adam,45,0.075,0.3288,0.2218
300,128,65,0.1,2,False,0.025,1,adam,15,0.001,0.3288,0.1153
88,128,15,0.3,2,False,0.025,1,adam,45,0.001,0.3283,0.2091
370,128,65,0.3,2,False,0.01,2,adam,45,0.001,0.3282,0.1226
134,128,15,0.3,64,False,0.025,1,adam,40,0.001,0.328,0.2076
194,128,35,0.1,64,False,0.01,1,adam,40,0.001,0.3276,0.1646
608,256,35,0.1,4,False,0.01,2,adam,40,0.001,0.3275,0.1859
762,256,65,0.1,4,False,0.025,2,adam,15,0.001,0.3273,0.1551
418,128,65,0.3,64,False,0.01,2,adam,45,0.001,0.3273,0.1281
86,128,15,0.3,2,False,0.025,1,adam,40,0.001,0.3265,0.2033
66,128,15,0.1,64,False,0.025,2,adam,15,0.001,0.3262,0.1467
836,256,65,0.3,4,False,0.025,2,adam,40,0.001,0.3262,0.1296
5,128,15,0.1,2,False,0.01,1,adam,45,0.075,0.326,0.194
474,256,15,0.1,4,False,0.025,2,adam,15,0.001,0.3258,0.1909
853,256,65,0.3,64,False,0.025,1,adam,15,0.075,0.3255,0.0847
554,256,15,0.3,64,False,0.01,1,adam,40,0.001,0.3253,0.2046
190,128,35,0.1,4,False,0.025,2,adam,45,0.001,0.3253,0.1755
400,128,65,0.3,4,False,0.025,1,adam,45,0.001,0.3248,0.1342
85,128,15,0.3,2,False,0.025,1,adam,15,0.075,0.3245,0.1935
514,256,15,0.3,2,False,0.01,2,adam,45,0.001,0.3245,0.1912
559,256,15,0.3,64,False,0.01,2,adam,15,0.075,0.3245,0.1802
678,256,35,0.3,4,False,0.01,2,adam,15,0.001,0.3243,0.1594
850,256,65,0.3,64,False,0.01,2,adam,45,0.001,0.324,0.1309
534,256,15,0.3,4,False,0.01,2,adam,15,0.001,0.3237,0.1956
127,128,15,0.3,64,False,0.01,2,adam,15,0.075,0.3233,0.1901
468,256,15,0.1,4,False,0.025,1,adam,15,0.001,0.3229,0.203
478,256,15,0.1,4,False,0.025,2,adam,45,0.001,0.3225,0.1867
462,256,15,0.1,4,False,0.01,2,adam,15,0.001,0.3225,0.1848
122,128,15,0.3,64,False,0.01,1,adam,40,0.001,0.3222,0.1605
792,256,65,0.3,2,False,0.01,1,adam,15,0.001,0.3222,0.101
862,256,65,0.3,64,False,0.025,2,adam,45,0.001,0.3215,0.1097
638,256,35,0.1,64,False,0.025,1,adam,40,0.001,0.3214,0.1587
70,128,15,0.1,64,False,0.025,2,adam,45,0.001,0.321,0.1983
575,256,15,0.3,64,False,0.025,2,adam,45,0.075,0.321,0.1931
104,128,15,0.3,4,False,0.01,2,adam,40,0.001,0.3209,0.2013
642,256,35,0.1,64,False,0.025,2,adam,15,0.001,0.3206,0.142
730,256,65,0.1,2,False,0.01,2,adam,45,0.001,0.3206,0.1097
488,256,15,0.1,64,False,0.01,2,adam,40,0.001,0.3204,0.1883
564,256,15,0.3,64,False,0.025,1,adam,15,0.001,0.3201,0.1978
34,128,15,0.1,4,False,0.01,2,adam,45,0.001,0.3199,0.2047
8,128,15,0.1,2,False,0.01,2,adam,40,0.001,0.3198,0.1737
26,128,15,0.1,4,False,0.01,1,adam,40,0.001,0.3195,0.1964
460,256,15,0.1,4,False,0.01,1,adam,45,0.001,0.3194,0.1987
476,256,15,0.1,4,False,0.025,2,adam,40,0.001,0.3191,0.175
618,256,35,0.1,4,False,0.025,2,adam,15,0.001,0.3189,0.1389
778,256,65,0.1,64,False,0.01,2,adam,45,0.001,0.3189,0.1298
450,256,15,0.1,2,False,0.025,2,adam,15,0.001,0.3186,0.1985
846,256,65,0.3,64,False,0.01,2,adam,15,0.001,0.318,0.1312
290,128,65,0.1,2,False,0.01,1,adam,40,0.001,0.3176,0.1109
40,128,15,0.1,4,False,0.025,1,adam,45,0.001,0.3171,0.189
539,256,15,0.3,4,False,0.01,2,adam,45,0.075,0.3168,0.2084
438,256,15,0.1,2,False,0.01,2,adam,15,0.001,0.3167,0.1774
24,128,15,0.1,4,False,0.01,1,adam,15,0.001,0.3164,0.2014
568,256,15,0.3,64,False,0.025,1,adam,45,0.001,0.3164,0.1871
480,256,15,0.1,64,False,0.01,1,adam,15,0.001,0.3156,0.1894
526,256,15,0.3,2,False,0.025,2,adam,45,0.001,0.3152,0.1748
572,256,15,0.3,64,False,0.025,2,adam,40,0.001,0.3148,0.1812
482,256,15,0.1,64,False,0.01,1,adam,40,0.001,0.3147,0.204
500,256,15,0.1,64,False,0.025,2,adam,40,0.001,0.3145,0.1898
458,256,15,0.1,4,False,0.01,1,adam,40,0.001,0.3143,0.1892
74,128,15,0.3,2,False,0.01,1,adam,40,0.001,0.314,0.1778
540,256,15,0.3,4,False,0.025,1,adam,15,0.001,0.3134,0.2042
524,256,15,0.3,2,False,0.025,2,adam,40,0.001,0.3132,0.1708
286,128,35,0.3,64,False,0.025,2,adam,45,0.001,0.3132,0.1519
416,128,65,0.3,64,False,0.01,2,adam,40,0.001,0.3132,0.1212
56,128,15,0.1,64,False,0.01,2,adam,40,0.001,0.3115,0.1961
58,128,15,0.1,64,False,0.01,2,adam,45,0.001,0.3114,0.1695
624,256,35,0.1,64,False,0.01,1,adam,15,0.001,0.3108,0.1624
571,256,15,0.3,64,False,0.025,2,adam,15,0.075,0.3106,0.1784
729,256,65,0.1,2,False,0.01,2,adam,40,0.075,0.3093,0.092
130,128,15,0.3,64,False,0.01,2,adam,45,0.001,0.3089,0.2005
76,128,15,0.3,2,False,0.01,1,adam,45,0.001,0.3086,0.217
445,256,15,0.1,2,False,0.025,1,adam,15,0.075,0.308,0.1947
548,256,15,0.3,4,False,0.025,2,adam,40,0.001,0.308,0.1759
518,256,15,0.3,2,False,0.025,1,adam,40,0.001,0.3076,0.194
714,256,35,0.3,64,False,0.025,2,adam,15,0.001,0.3072,0.1507
535,256,15,0.3,4,False,0.01,2,adam,15,0.075,0.3063,0.1894
439,256,15,0.1,2,False,0.01,2,adam,15,0.075,0.3062,0.1747
544,256,15,0.3,4,False,0.025,1,adam,45,0.001,0.3062,0.1707
848,256,65,0.3,64,False,0.01,2,adam,40,0.001,0.3058,0.1386
50,128,15,0.1,64,False,0.01,1,adam,40,0.001,0.3054,0.194
92,128,15,0.3,2,False,0.025,2,adam,40,0.001,0.3045,0.1996
7,128,15,0.1,2,False,0.01,2,adam,15,0.075,0.3038,0.1921
346,128,65,0.1,64,False,0.01,2,adam,45,0.001,0.3038,0.137
546,256,15,0.3,4,False,0.025,2,adam,15,0.001,0.3037,0.1712
6,128,15,0.1,2,False,0.01,2,adam,15,0.001,0.303,0.1686
550,256,15,0.3,4,False,0.025,2,adam,45,0.001,0.3029,0.1499
492,256,15,0.1,64,False,0.025,1,adam,15,0.001,0.3027,0.2059
355,128,65,0.1,64,False,0.025,2,adam,15,0.075,0.3026,0.0815
202,128,35,0.1,64,False,0.01,2,adam,45,0.001,0.3022,0.1268
54,128,15,0.1,64,False,0.01,2,adam,15,0.001,0.3019,0.1848
498,256,15,0.1,64,False,0.025,2,adam,15,0.001,0.3015,0.1664
258,128,35,0.3,4,False,0.025,2,adam,15,0.001,0.3015,0.1182
486,256,15,0.1,64,False,0.01,2,adam,15,0.001,0.3014,0.1977
470,256,15,0.1,4,False,0.025,1,adam,40,0.001,0.3007,0.214
28,128,15,0.1,4,False,0.01,1,adam,45,0.001,0.2994,0.1691
475,256,15,0.1,4,False,0.025,2,adam,15,0.075,0.2992,0.1602
103,128,15,0.3,4,False,0.01,2,adam,15,0.075,0.298,0.1825
858,256,65,0.3,64,False,0.025,2,adam,15,0.001,0.2974,0.1076
490,256,15,0.1,64,False,0.01,2,adam,45,0.001,0.295,0.1947
78,128,15,0.3,2,False,0.01,2,adam,15,0.001,0.295,0.1854
499,256,15,0.1,64,False,0.025,2,adam,15,0.075,0.2943,0.1823
801,256,65,0.3,2,False,0.01,2,adam,40,0.075,0.2926,0.0988
512,256,15,0.3,2,False,0.01,2,adam,40,0.001,0.2918,0.1902
527,256,15,0.3,2,False,0.025,2,adam,45,0.075,0.2915,0.1797
825,256,65,0.3,4,False,0.01,2,adam,40,0.075,0.2907,0.0995
237,128,35,0.3,2,False,0.025,2,adam,40,0.075,0.2906,0.106
658,256,35,0.3,2,False,0.01,2,adam,45,0.001,0.2896,0.1277
532,256,15,0.3,4,False,0.01,1,adam,45,0.001,0.2895,0.2183
434,256,15,0.1,2,False,0.01,1,adam,40,0.001,0.2886,0.1839
44,128,15,0.1,4,False,0.025,2,adam,40,0.001,0.2877,0.1965
94,128,15,0.3,2,False,0.025,2,adam,45,0.001,0.2866,0.1518
509,256,15,0.3,2,False,0.01,1,adam,45,0.075,0.2862,0.1895
504,256,15,0.3,2,False,0.01,1,adam,15,0.001,0.2853,0.1966
226,128,35,0.3,2,False,0.01,2,adam,45,0.001,0.282,0.138
560,256,15,0.3,64,False,0.01,2,adam,40,0.001,0.2767,0.1803
562,256,15,0.3,64,False,0.01,2,adam,45,0.001,0.2696,0.1916
436,256,15,0.1,2,False,0.01,1,adam,45,0.001,0.2684,0.188
309,128,65,0.1,2,False,0.025,2,adam,40,0.075,0.2674,0.0639
32,128,15,0.1,4,False,0.01,2,adam,40,0.001,0.2667,0.1486
609,256,35,0.1,4,False,0.01,2,adam,40,0.075,0.263,0.1176
175,128,35,0.1,4,False,0.01,2,adam,15,0.075,0.2623,0.1088
379,128,65,0.3,2,False,0.025,2,adam,15,0.075,0.262,0.0714
442,256,15,0.1,2,False,0.01,2,adam,45,0.001,0.2602,0.1377
10,128,15,0.1,2,False,0.01,2,adam,45,0.001,0.2598,0.1825
520,256,15,0.3,2,False,0.025,1,adam,45,0.001,0.2597,0.1811
187,128,35,0.1,4,False,0.025,2,adam,15,0.075,0.2562,0.0981
381,128,65,0.3,2,False,0.025,2,adam,40,0.075,0.255,0.0729
595,256,35,0.1,2,False,0.025,2,adam,15,0.075,0.2534,0.1039
587,256,35,0.1,2,False,0.01,2,adam,45,0.075,0.2531,0.1063
153,128,35,0.1,2,False,0.01,2,adam,40,0.075,0.2526,0.1052
116,128,15,0.3,4,False,0.025,2,adam,40,0.001,0.2484,0.1583
227,128,35,0.3,2,False,0.01,2,adam,45,0.075,0.2481,0.1168
655,256,35,0.3,2,False,0.01,2,adam,15,0.075,0.2413,0.1056
585,256,35,0.1,2,False,0.01,2,adam,40,0.075,0.2387,0.0967
81,128,15,0.3,2,False,0.01,2,adam,40,0.075,0.238,0.1344
21,128,15,0.1,2,False,0.025,2,adam,40,0.075,0.2363,0.118
549,256,15,0.3,4,False,0.025,2,adam,40,0.075,0.2326,0.1291
43,128,15,0.1,4,False,0.025,2,adam,15,0.075,0.2309,0.1116
811,256,65,0.3,2,False,0.025,2,adam,15,0.075,0.2297,0.0613
551,256,15,0.3,4,False,0.025,2,adam,45,0.075,0.2263,0.1157
799,256,65,0.3,2,False,0.01,2,adam,15,0.075,0.2254,0.0688
143,128,15,0.3,64,False,0.025,2,adam,45,0.075,0.2244,0.0978
47,128,15,0.1,4,False,0.025,2,adam,45,0.075,0.2204,0.123
31,128,15,0.1,4,False,0.01,2,adam,15,0.075,0.2138,0.1165
467,256,15,0.1,4,False,0.01,2,adam,45,0.075,0.2106,0.1233
463,256,15,0.1,4,False,0.01,2,adam,15,0.075,0.2092,0.1123
508,256,15,0.3,2,False,0.01,1,adam,45,0.001,0.2083,0.147
657,256,35,0.3,2,False,0.01,2,adam,40,0.075,0.207,0.091
115,128,15,0.3,4,False,0.025,2,adam,15,0.075,0.2034,0.1017
83,128,15,0.3,2,False,0.01,2,adam,45,0.075,0.1934,0.1295
119,128,15,0.3,4,False,0.025,2,adam,45,0.075,0.1841,0.1132
11,128,15,0.1,2,False,0.01,2,adam,45,0.075,0.1808,0.138
547,256,15,0.3,4,False,0.025,2,adam,15,0.075,0.1575,0.1124
23,128,15,0.1,2,False,0.025,2,adam,45,0.075,0.1485,0.1055
79,128,15,0.3,2,False,0.01,2,adam,15,0.075,0.1408,0.0733
165,128,35,0.1,2,False,0.025,2,adam,40,0.075,0.137,0.0562
583,256,35,0.1,2,False,0.01,2,adam,15,0.075,0.1244,0.034
667,256,35,0.3,2,False,0.025,2,adam,15,0.075,0.1204,0.0539
225,128,35,0.3,2,False,0.01,2,adam,40,0.075,0.1197,0.0273
91,128,15,0.3,2,False,0.025,2,adam,15,0.075,0.1165,0.0435
669,256,35,0.3,2,False,0.025,2,adam,40,0.075,0.1142,0.0367
441,256,15,0.1,2,False,0.01,2,adam,40,0.075,0.0927,0.05
33,128,15,0.1,4,False,0.01,2,adam,40,0.075,0.0846,0.0392
525,256,15,0.3,2,False,0.025,2,adam,40,0.075,0.0838,0.0733
523,256,15,0.3,2,False,0.025,2,adam,15,0.075,0.0833,0.0557
163,128,35,0.1,2,False,0.025,2,adam,15,0.075,0.0817,0.0459
67,128,15,0.1,64,False,0.025,2,adam,15,0.075,0.0807,0.0303
139,128,15,0.3,64,False,0.025,2,adam,15,0.075,0.0803,0.0361
455,256,15,0.1,2,False,0.025,2,adam,45,0.075,0.0772,0.0379
19,128,15,0.1,2,False,0.025,2,adam,15,0.075,0.0731,0.0274
511,256,15,0.3,2,False,0.01,2,adam,15,0.075,0.0714,0.0433
93,128,15,0.3,2,False,0.025,2,adam,40,0.075,0.0655,0.0308
451,256,15,0.1,2,False,0.025,2,adam,15,0.075,0.0551,0.0405
671,256,35,0.3,2,False,0.025,2,adam,45,0.075,0.0416,0.0141
513,256,15,0.3,2,False,0.01,2,adam,40,0.075,0.0322,0.0097
443,256,15,0.1,2,False,0.01,2,adam,45,0.075,0.0193,0.0096
95,128,15,0.3,2,False,0.025,2,adam,45,0.075,0.0,0.0
515,256,15,0.3,2,False,0.01,2,adam,45,0.075,0.0,0.0
